dauid,Neighbor_dauid
35060912,35060936
35060910,35060936
35060913,35060937
35060917,35060937
35060931,35060937
35060934,35060937
35060936,35060937
35061251,35060937
35061150,35061151
35061154,35061151
35061152,35061151
35061150,35061152
35061153,35061152
35061151,35061152
35061154,35061152
35061677,35061152
35060778,35061153
35061154,35061153
35061152,35061153
35061677,35061153
35061150,35061154
35061153,35061154
35060778,35061154
35060779,35061154
35061156,35061154
35061155,35061154
35061151,35061154
35061152,35061154
35061150,35061155
35061156,35061155
35061157,35061155
35061154,35061155
35061150,35061156
35060779,35061156
35060780,35061156
35061155,35061156
35061157,35061156
35061154,35061156
35061150,35061157
35061156,35061157
35061155,35061157
35060781,35061158
35061270,35061158
35061159,35061158
35060117,35060118
35060126,35060118
35061553,35060118
35060119,35060118
35060052,35060118
35060120,35060118
35060123,35060118
35060122,35060118
35060051,35060118
35060121,35060118
35060124,35060118
35060125,35060118
35060118,35060119
35060120,35060119
35060122,35060119
35060121,35060119
35060118,35060120
35060119,35060120
35060118,35060121
35060119,35060121
35060122,35060121
35060051,35060121
35060124,35060121
35060125,35060121
35060118,35060122
35060119,35060122
35060123,35060122
35060121,35060122
35060124,35060122
35060118,35060123
35060122,35060123
35060124,35060123
35061553,35060124
35060118,35060124
35060123,35060124
35060122,35060124
35060121,35060124
35060125,35060124
35061659,35060124
35060195,35060194
35061723,35060194
35060192,35060194
35061729,35060194
35060196,35060194
35061263,35060194
35060194,35060195
35060197,35060195
35060198,35060195
35060196,35060195
35061263,35060195
35060195,35060196
35060194,35060196
35061723,35060196
35061018,35060196
35060197,35060196
35061722,35060196
35061343,35060197
35061344,35060197
35061345,35060197
35061347,35060197
35060195,35060197
35061018,35060197
35061019,35060197
35060198,35060197
35060196,35060197
35060200,35060198
35060195,35060198
35060197,35060198
35061019,35060198
35060199,35060198
35061263,35060198
35060221,35060222
35060224,35060222
35060220,35060222
35060211,35060222
35060213,35060222
35060223,35060222
35060224,35060223
35060211,35060223
35060222,35060223
35060225,35060223
35060243,35060224
35060221,35060224
35060222,35060224
35060223,35060224
35060225,35060224
35060226,35060224
35060228,35060224
35060229,35060224
35061341,35060224
35060224,35060225
35060211,35060225
35060209,35060225
35060223,35060225
35060226,35060225
35060224,35060226
35060209,35060226
35060225,35060226
35060227,35060226
35060228,35060226
35060209,35060227
35060232,35060227
35060226,35060227
35060231,35060227
35060228,35060227
35060224,35060228
35060226,35060228
35060227,35060228
35060231,35060228
35060230,35060228
35060229,35060228
35060118,35060125
35060051,35060125
35060121,35060125
35060124,35060125
35061659,35060125
35061298,35060125
35060111,35060126
35060110,35060126
35060117,35060126
35060108,35060126
35060107,35060126
35060128,35060126
35060127,35060126
35060054,35060126
35060118,35060126
35060052,35060126
35060051,35060126
35060126,35060127
35060128,35060127
35060105,35060127
35060129,35060127
35060054,35060127
35060052,35060127
35060108,35060128
35060107,35060128
35060126,35060128
35060106,35060128
35060105,35060128
35060127,35060128
35060105,35060129
35060127,35060129
35060054,35060129
35060057,35060129
35061286,35060129
35060066,35060129
35061248,35060556
35060555,35060556
35060554,35060556
35061249,35060556
35060558,35060556
35060557,35060556
35060553,35060556
35060875,35060557
35060555,35060557
35060556,35060557
35060558,35060557
35060560,35060558
35060875,35060558
35061249,35060558
35060556,35060558
35060557,35060558
35060559,35060558
35060560,35060559
35061249,35060559
35060558,35060559
35061874,35060560
35060569,35060560
35060561,35060560
35060562,35060560
35060876,35060560
35060875,35060560
35061249,35060560
35060558,35060560
35060559,35060560
35061875,35060561
35061874,35060561
35060560,35060561
35060562,35060561
35061875,35060562
35060565,35060562
35060561,35060562
35060560,35060562
35060823,35060562
35060877,35060562
35060564,35060562
35060563,35060562
35060876,35060562
35060562,35060563
35060564,35060563
35060565,35060564
35060823,35060564
35060562,35060564
35060563,35060564
35061875,35060565
35060823,35060565
35060562,35060565
35060564,35060565
35061874,35060567
35060569,35060567
35060568,35060567
35061308,35060164
35060165,35060164
35061338,35060164
35060163,35060164
35060149,35060164
35060148,35060164
35061343,35060199
35061261,35060199
35060200,35060199
35061019,35060199
35060198,35060199
35061343,35060200
35061261,35060200
35060202,35060200
35060211,35060200
35060201,35060200
35060199,35060200
35060198,35060200
35061263,35060200
35060200,35060201
35060202,35060201
35060211,35060201
35060210,35060201
35060200,35060202
35060201,35060202
35060210,35060202
35061263,35060202
35060206,35060205
35060207,35060205
35060210,35060205
35061263,35060205
35061308,35060165
35060167,35060165
35061001,35060165
35060166,35060165
35061307,35060165
35060168,35060165
35061338,35060165
35060164,35060165
35060170,35060165
35060148,35060165
35061308,35060166
35060167,35060166
35061001,35060166
35060165,35060166
35061308,35060167
35061001,35060167
35060166,35060167
35060165,35060167
35060168,35060167
35061366,35060167
35060178,35060167
35060170,35060167
35060167,35060168
35060165,35060168
35061567,35060168
35061366,35060168
35060178,35060168
35060170,35060168
35060167,35060170
35060165,35060170
35060168,35060170
35061567,35060170
35060171,35060170
35060148,35060170
35060172,35060170
35061340,35060170
35060173,35060170
35061339,35060170
35060145,35060170
35061567,35060171
35061565,35060171
35061566,35060171
35060170,35060171
35060172,35060171
35060173,35060171
35060170,35060172
35060171,35060172
35060173,35060172
35061565,35060173
35060170,35060173
35060171,35060173
35060172,35060173
35061340,35060173
35061339,35060173
35060167,35060178
35060168,35060178
35061567,35060178
35061366,35060178
35060237,35060178
35060182,35060178
35060180,35060178
35060179,35060178
35060181,35060178
35060233,35060178
35061365,35060178
35061341,35060178
35060178,35060179
35060180,35060179
35060181,35060179
35060237,35060180
35060182,35060180
35060178,35060180
35060179,35060180
35060181,35060180
35060182,35060181
35060178,35060181
35060180,35060181
35060179,35060181
35061366,35060182
35060186,35060182
35060237,35060182
35060184,35060182
35060183,35060182
35060178,35060182
35060180,35060182
35060181,35060182
35061364,35060182
35061365,35060182
35060186,35060183
35060185,35060183
35060184,35060183
35060182,35060183
35060984,35060184
35060185,35060184
35060985,35060184
35060183,35060184
35060182,35060184
35060988,35060184
35061728,35060184
35061362,35060184
35061364,35060184
35060187,35060185
35060186,35060185
35060184,35060185
35060183,35060185
35061727,35060185
35061728,35060185
35060189,35060185
35060187,35060186
35060185,35060186
35060237,35060186
35060183,35060186
35060182,35060186
35060236,35060186
35060208,35060186
35060209,35060186
35060186,35060187
35060185,35060187
35061727,35060187
35060208,35060187
35060188,35060187
35060189,35060187
35060187,35060188
35060208,35060188
35060192,35060188
35061730,35060188
35060189,35060188
35060187,35060189
35060185,35060189
35061727,35060189
35061729,35060189
35061725,35060189
35061730,35060189
35060188,35060189
35060206,35060192
35060208,35060192
35060194,35060192
35061729,35060192
35061730,35060192
35060188,35060192
35061263,35060192
35060208,35060206
35060205,35060206
35060207,35060206
35060192,35060206
35061263,35060206
35060206,35060207
35060208,35060207
35060205,35060207
35060210,35060207
35060209,35060207
35060187,35060208
35060186,35060208
35060206,35060208
35060207,35060208
35060209,35060208
35060192,35060208
35061730,35060208
35060188,35060208
35060186,35060209
35060234,35060209
35060236,35060209
35060208,35060209
35060211,35060209
35060207,35060209
35060210,35060209
35060225,35060209
35060232,35060209
35060226,35060209
35060227,35060209
35060231,35060209
35060205,35060210
35060202,35060210
35060211,35060210
35060207,35060210
35060201,35060210
35060209,35060210
35061263,35060210
35061261,35060211
35060200,35060211
35060222,35060211
35060213,35060211
35060201,35060211
35060210,35060211
35060209,35060211
35060223,35060211
35060225,35060211
35060219,35060213
35061261,35060213
35060220,35060213
35060211,35060213
35060222,35060213
35060221,35060219
35061343,35060219
35061346,35060219
35061261,35060219
35060220,35060219
35060213,35060219
35060221,35060220
35060219,35060220
35061261,35060220
35060222,35060220
35060213,35060220
35060243,35060221
35060219,35060221
35061346,35060221
35061347,35060221
35060224,35060221
35060220,35060221
35060222,35060221
35060623,35060625
35060585,35060625
35061201,35060634
35061202,35060634
35061281,35060634
35061289,35060634
35061389,35060634
35061203,35060634
35061387,35060634
35061201,35060638
35060647,35060638
35060641,35060638
35060642,35060638
35061645,35060638
35061281,35060638
35061289,35060638
35060638,35060641
35061195,35060641
35061196,35060641
35061197,35060641
35060643,35060641
35060642,35060641
35061645,35060641
35060647,35060642
35060638,35060642
35060644,35060642
35060643,35060642
35060641,35060642
35060224,35060229
35060231,35060229
35060228,35060229
35060230,35060229
35061341,35060229
35060231,35060230
35060228,35060230
35060229,35060230
35060209,35060231
35060232,35060231
35060227,35060231
35060228,35060231
35060230,35060231
35060229,35060231
35061341,35060231
35060233,35060232
35060234,35060232
35060236,35060232
35060209,35060232
35060227,35060232
35060231,35060232
35061341,35060232
35061567,35060233
35060237,35060233
35060178,35060233
35060234,35060233
35060236,35060233
35060232,35060233
35061341,35060233
35060237,35060234
35060233,35060234
35060236,35060234
35060209,35060234
35060232,35060234
35060186,35060236
35060237,35060236
35060233,35060236
35060234,35060236
35060209,35060236
35060232,35060236
35061657,35060657
35060654,35060657
35060656,35060657
35061387,35060657
35060663,35060662
35061812,35060662
35061811,35060662
35061804,35060662
35061812,35060663
35060662,35060663
35061568,35060663
35061383,35060663
35061807,35060663
35061804,35060663
35060747,35060663
35060673,35060668
35060670,35060668
35060669,35060668
35061502,35060668
35061503,35060668
35061504,35060668
35060671,35060669
35060670,35060669
35061161,35060669
35060668,35060669
35061378,35060669
35061504,35060669
35061505,35060669
35061507,35060669
35061315,35061580
35061317,35061580
35060864,35061580
35060865,35061580
35061579,35061580
35060944,35061580
35060945,35061580
35061582,35061581
35061583,35061581
35061677,35061581
35061841,35061582
35061584,35061582
35061583,35061582
35061581,35061582
35061677,35061582
35061670,35061582
35061582,35061583
35061584,35061583
35061581,35061583
35061677,35061583
35060698,35061855
35060696,35061855
35061856,35061855
35061854,35061855
35061859,35061856
35060698,35061856
35061858,35061856
35061857,35061856
35061855,35061856
35061854,35061856
35061646,35061387
35060634,35061387
35061390,35061387
35061657,35061387
35061289,35061387
35061389,35061387
35060595,35061387
35060599,35061387
35061203,35061387
35060654,35061387
35060657,35061387
35061388,35061387
35061386,35061387
35061389,35061388
35061387,35061388
35060634,35061389
35060648,35061389
35061390,35061389
35061289,35061389
35061387,35061389
35061388,35061389
35060648,35061390
35060647,35061390
35061657,35061390
35061389,35061390
35061387,35061390
35060624,35061391
35060582,35061391
35061679,35061391
35060577,35061391
35060578,35061391
35060579,35061391
35060623,35061391
35061214,35061391
35060499,35061391
35060777,35061391
35060784,35061391
35060785,35061391
35060818,35061391
35060817,35061391
35060815,35061391
35061677,35061391
35061386,35061391
35061486,35061391
35061392,35061391
35061391,35061392
35061270,35061392
35060815,35061392
35060792,35061392
35061494,35061392
35061402,35061392
35061397,35061392
35061426,35061392
35061395,35061392
35061486,35061392
35061400,35061392
35061399,35061392
35061401,35061392
35061393,35061392
35061398,35061392
35061394,35061392
35061395,35061393
35061392,35061393
35061398,35061393
35061394,35061393
35061395,35061394
35061392,35061394
35061393,35061394
35061397,35061395
35061396,35061395
35061392,35061395
35061393,35061395
35061398,35061395
35061394,35061395
35061397,35061396
35061395,35061396
35061402,35061397
35061422,35061397
35061421,35061397
35061420,35061397
35061426,35061397
35061396,35061397
35061395,35061397
35061392,35061397
35061398,35061397
35061599,35061397
35060580,35060507
35060510,35060507
35060499,35060507
35060508,35060507
35060502,35060507
35060503,35060507
35060506,35060507
35060580,35060508
35060509,35060508
35060507,35060508
35060510,35060508
35060580,35060509
35060510,35060509
35060511,35060509
35060508,35060509
35060785,35060787
35060786,35060787
35061270,35060787
35060818,35060787
35060815,35060787
35061270,35060789
35060790,35060789
35061159,35060789
35061270,35060790
35060789,35060790
35061159,35060790
35060799,35060792
35061150,35060792
35061270,35060792
35060815,35060792
35060794,35060792
35061494,35060792
35060797,35060792
35060793,35060792
35061392,35060792
35060796,35060792
35060795,35060792
35061493,35060792
35060792,35060793
35060794,35060793
35060792,35060794
35060793,35060794
35060796,35060794
35060795,35060794
35060792,35060795
35060794,35060795
35060796,35060795
35060799,35060796
35060792,35060796
35060794,35060796
35061494,35060796
35061841,35060796
35060797,35060796
35060795,35060796
35061493,35060796
35060799,35060797
35060798,35060797
35060792,35060797
35061841,35060797
35060801,35060797
35060796,35060797
35061392,35061400
35061399,35061400
35061401,35061400
35061398,35061400
35061402,35061401
35061392,35061401
35061400,35061401
35061398,35061401
35061494,35061402
35061404,35061402
35061403,35061402
35061422,35061402
35061397,35061402
35061392,35061402
35061401,35061402
35061398,35061402
35061599,35061402
35061601,35061402
35061493,35061402
35061402,35061403
35061404,35061403
35061599,35061403
35061402,35061404
35061403,35061404
35061599,35061404
35061601,35061404
35061493,35061404
35061150,35060799
35061270,35060799
35060798,35060799
35060792,35060799
35061841,35060799
35060801,35060799
35060797,35060799
35060800,35060799
35060802,35060799
35061677,35060799
35060796,35060799
35060799,35060800
35060801,35060800
35060799,35060801
35061841,35060801
35060797,35060801
35060800,35060801
35060802,35060801
35060799,35060802
35061841,35060802
35060801,35060802
35061391,35060815
35061270,35060815
35060787,35060815
35060818,35060815
35060817,35060815
35060820,35060815
35060792,35060815
35060816,35060815
35061392,35060815
35060817,35060816
35060815,35060816
35061391,35060817
35060818,35060817
35060819,35060817
35060820,35060817
35060815,35060817
35060816,35060817
35061133,35061131
35061134,35061131
35061132,35061131
35061129,35061131
35061130,35061131
35061131,35061132
35061125,35061132
35061126,35061132
35061127,35061132
35061130,35061132
35061886,35061889
35061888,35061889
35061887,35061889
35061890,35061889
35061891,35061889
35061893,35061889
35061663,35061889
35060007,35061889
35061845,35061889
35061846,35061889
35061849,35061889
35061886,35061890
35061887,35061890
35061885,35061890
35061889,35061890
35061891,35061890
35061893,35061890
35061086,35061640
35060419,35061640
35060417,35061640
35061638,35061640
35061639,35061640
35061089,35061640
35061690,35061640
35060413,35061640
35061646,35061643
35060480,35061643
35061193,35061643
35061198,35061643
35061194,35061643
35061192,35061643
35061646,35061645
35061201,35061645
35061198,35061645
35060638,35061645
35061194,35061645
35061195,35061645
35061196,35061645
35060641,35061645
35060480,35061646
35061643,35061646
35061201,35061646
35061198,35061646
35061204,35061646
35061645,35061646
35060595,35061646
35061203,35061646
35061387,35061646
35060295,35061651
35060301,35061651
35060305,35061651
35061654,35061651
35061653,35061651
35060305,35061653
35061651,35061653
35061654,35061653
35060295,35061654
35060301,35061654
35060305,35061654
35061651,35061654
35060300,35061654
35061653,35061654
35060310,35061654
35060306,35061654
35060647,35061657
35060645,35061657
35061390,35061657
35061658,35061657
35060653,35061657
35061385,35061657
35060654,35061657
35060656,35061657
35060657,35061657
35061387,35061657
35061386,35061657
35061657,35061658
35060653,35061658
35060654,35061658
35060709,35060717
35060713,35060717
35060718,35060717
35060725,35060717
35060719,35060717
35060720,35060717
35061271,35060717
35061290,35060717
35060722,35060717
35060708,35060717
35060751,35060717
35060750,35060717
35060717,35060718
35060719,35060718
35060720,35060718
35061841,35061406
35061596,35061406
35061597,35061406
35061601,35061406
35061493,35061406
35061495,35061406
35061841,35061410
35061842,35061410
35061411,35061410
35061562,35061410
35061595,35061410
35061596,35061410
35061410,35061411
35061423,35061411
35061412,35061411
35061413,35061411
35061415,35061411
35061416,35061411
35061417,35061411
35061426,35061411
35061428,35061411
35061427,35061411
35061562,35061411
35061557,35061411
35061558,35061411
35061595,35061411
35061561,35061411
35061411,35061412
35061413,35061412
35061415,35061412
35061411,35061413
35061423,35061413
35061412,35061413
35061414,35061413
35061421,35061413
35061415,35061413
35061420,35061413
35061595,35061413
35061413,35061414
35061415,35061414
35061420,35061414
35061411,35061415
35061412,35061415
35061413,35061415
35061414,35061415
35061420,35061415
35061416,35061415
35061419,35061415
35061417,35061415
35061418,35061415
35061411,35061416
35061415,35061416
35061417,35061416
35061411,35061417
35061415,35061417
35061416,35061417
35061426,35061417
35061418,35061417
35061886,35061887
35061888,35061887
35061889,35061887
35061890,35061887
35061877,35061887
35061887,35061888
35061889,35061888
35061846,35061888
35061877,35061888
35061848,35061888
35061849,35061888
35061309,35061888
35061886,35061891
35061885,35061891
35061884,35061891
35061889,35061891
35061890,35061891
35061893,35061891
35061893,35061892
35060007,35061892
35061896,35061893
35061884,35061893
35061889,35061893
35061890,35061893
35061891,35061893
35061892,35061893
35060007,35061893
35061115,35061893
35061039,35061894
35061041,35061894
35061695,35061894
35061051,35061894
35061036,35061894
35061696,35061894
35061699,35061894
35061042,35061894
35060069,35061895
35061286,35061895
35061900,35061895
35061901,35061895
35061880,35061895
35061881,35061895
35061896,35061895
35061115,35061895
35060066,35061895
35060061,35061895
35060062,35061895
35061877,35061895
35061878,35061895
35061273,35061895
35061310,35061895
35061114,35061895
35061325,35061895
35061333,35061895
35061901,35061896
35061881,35061896
35061882,35061896
35061883,35061896
35061898,35061896
35061899,35061896
35061884,35061896
35061897,35061896
35061893,35061896
35061115,35061896
35061895,35061896
35061114,35061896
35061896,35061897
35061898,35061897
35061899,35061897
35061881,35061898
35061896,35061898
35061899,35061898
35061897,35061898
35061880,35061899
35061881,35061899
35061882,35061899
35061896,35061899
35061898,35061899
35061897,35061899
35061901,35061900
35061885,35061900
35061883,35061900
35061895,35061900
35061878,35061900
35061900,35061901
35061880,35061901
35061882,35061901
35061883,35061901
35061896,35061901
35061895,35061901
35060717,35060719
35060718,35060719
35060725,35060719
35060720,35060719
35060721,35060719
35060722,35060719
35060750,35060719
35060717,35060720
35060718,35060720
35060719,35060720
35060719,35060721
35060722,35060721
35061386,35060721
35060750,35060721
35060717,35060722
35060725,35060722
35060719,35060722
35060721,35060722
35060723,35060722
35061576,35060722
35061386,35060722
35061894,35061051
35061053,35061051
35061036,35061051
35061696,35061051
35061699,35061051
35061051,35061053
35060899,35061053
35061054,35061053
35060911,35061053
35061036,35061053
35061699,35061053
35061702,35061053
35061701,35061053
35060902,35061054
35061053,35061054
35060899,35061054
35060911,35061054
35061055,35061054
35061250,35061054
35060903,35061054
35061036,35061054
35061702,35061054
35060907,35061055
35060904,35061055
35061054,35061055
35060911,35061055
35060909,35061055
35060908,35061055
35060903,35061055
35060899,35061056
35061702,35061056
35060891,35061056
35061057,35061056
35060894,35061056
35060895,35061056
35061282,35061056
35060891,35061057
35061056,35061057
35060292,35061067
35060294,35061067
35060295,35061067
35060293,35061067
35061613,35061067
35061690,35061067
35061087,35061067
35061070,35061067
35060531,35061067
35061069,35061067
35060533,35061067
35061252,35061067
35060539,35061067
35061683,35061067
35061692,35061067
35060375,35061067
35061760,35061067
35061762,35061067
35061820,35061067
35061042,35061067
35061070,35061069
35061067,35061069
35060531,35061069
35061071,35061069
35061084,35061069
35061085,35061069
35061153,35060778
35060777,35060778
35060779,35060778
35060781,35060778
35060780,35060778
35061154,35060778
35061677,35060778
35060778,35060779
35060780,35060779
35061156,35060779
35061154,35060779
35061150,35060780
35060777,35060780
35060778,35060780
35060779,35060780
35060781,35060780
35061156,35060780
35061270,35060780
35060005,35061659
35061660,35061659
35061661,35061659
35060006,35061659
35060124,35061659
35060125,35061659
35060045,35061659
35060043,35061659
35061298,35061659
35061299,35061659
35061311,35061659
35061661,35061660
35061843,35061660
35061659,35061660
35061311,35061660
35060005,35061661
35061660,35061661
35061662,35061661
35061843,35061661
35061659,35061661
35061311,35061661
35060005,35061662
35061661,35061662
35061663,35061662
35060007,35061662
35061843,35061662
35061844,35061662
35061845,35061662
35061889,35061663
35061662,35061663
35060007,35061663
35061844,35061663
35061845,35061663
35061544,35060735
35060736,35060735
35060734,35060735
35060737,35060735
35060738,35060735
35060745,35060735
35060747,35060735
35061150,35060781
35060777,35060781
35060778,35060781
35060782,35060781
35060780,35060781
35060786,35060781
35061270,35060781
35061158,35060781
35061159,35060781
35060777,35060782
35060783,35060782
35060784,35060782
35060781,35060782
35060785,35060782
35060786,35060782
35060777,35060783
35060782,35060783
35061391,35060784
35060777,35060784
35060782,35060784
35060785,35060784
35061391,35060785
35060782,35060785
35060784,35060785
35060786,35060785
35060787,35060785
35060818,35060785
35060782,35060786
35060781,35060786
35060785,35060786
35061270,35060786
35060787,35060786
35061159,35060786
35060005,35061124
35060003,35061124
35060002,35061124
35061123,35061124
35060007,35061124
35061118,35061124
35060001,35061124
35061472,35061125
35061132,35061125
35061126,35061125
35060844,35061125
35061873,35061869
35061864,35061869
35061868,35061869
35061870,35061869
35061873,35061870
35061864,35061870
35061868,35061870
35061869,35061870
35061872,35061870
35061871,35061870
35060412,35061870
35060413,35061870
35061870,35061871
35061872,35061871
35060383,35061871
35060381,35061871
35060412,35061871
35061873,35061872
35061870,35061872
35061871,35061872
35060388,35061872
35060387,35061872
35060383,35061872
35060385,35061872
35060384,35061872
35061578,35060736
35061544,35060736
35060737,35060736
35060735,35060736
35061578,35060737
35060736,35060737
35061574,35060737
35060735,35060737
35060738,35060737
35060739,35060737
35060745,35060737
35060737,35060738
35060735,35060738
35060739,35060738
35060740,35060738
35060741,35060738
35060743,35060738
35060744,35060738
35060745,35060738
35061090,35061078
35061548,35061078
35061616,35061078
35061092,35061078
35061086,35061078
35061077,35061078
35061076,35061078
35061074,35061078
35060419,35061078
35061079,35061078
35061080,35061078
35061081,35061078
35061082,35061078
35061075,35061078
35060531,35061078
35060447,35061078
35061078,35061079
35061077,35061079
35061080,35061079
35061073,35061079
35061081,35061079
35061075,35061079
35061083,35061079
35061078,35061080
35061079,35061080
35061081,35061080
35061082,35061080
35061083,35061080
35061078,35061081
35061079,35061081
35061080,35061081
35061082,35061081
35061078,35061082
35061080,35061082
35061081,35061082
35061083,35061082
35060531,35061082
35061079,35061083
35061080,35061083
35061073,35061083
35061082,35061083
35060531,35061083
35061084,35061083
35061073,35061084
35061083,35061084
35060531,35061084
35061071,35061084
35061069,35061084
35061085,35061084
35060531,35061085
35061084,35061085
35061069,35061085
35061078,35061086
35061076,35061086
35061074,35061086
35061072,35061086
35060419,35061086
35061640,35061086
35061690,35061086
35061087,35061086
35061086,35061087
35061074,35061087
35061072,35061087
35061690,35061087
35061070,35061087
35061067,35061087
35061639,35061089
35061640,35061089
35060379,35061089
35061690,35061089
35060413,35061089
35061078,35061090
35060438,35061090
35061092,35061090
35060440,35061090
35061091,35061090
35061755,35061090
35061754,35061090
35060419,35061090
35060447,35061090
35061090,35061091
35061279,35061091
35060438,35061091
35061092,35061091
35060440,35061091
35060443,35061091
35060799,35060798
35060797,35060798
35061862,35061873
35061868,35061873
35061869,35061873
35061870,35061873
35061872,35061873
35060389,35061873
35060388,35061873
35061875,35061874
35060569,35061874
35060568,35061874
35060567,35061874
35060561,35061874
35060560,35061874
35061488,35061874
35061487,35061874
35061249,35061874
35061874,35061875
35060565,35061875
35060561,35061875
35061487,35061875
35060823,35061875
35060562,35061875
35061886,35061877
35061888,35061877
35061887,35061877
35061895,35061877
35060062,35061877
35061878,35061877
35061848,35061877
35061309,35061877
35061310,35061877
35061886,35061878
35061900,35061878
35061885,35061878
35061883,35061878
35061895,35061878
35061877,35061878
35061901,35061880
35061881,35061880
35061882,35061880
35061899,35061880
35061895,35061880
35061880,35061881
35061896,35061881
35061898,35061881
35061899,35061881
35061895,35061881
35061901,35061882
35061880,35061882
35061883,35061882
35061896,35061882
35061899,35061882
35061900,35061883
35061901,35061883
35061885,35061883
35061882,35061883
35061896,35061883
35061884,35061883
35061878,35061883
35061885,35061884
35061883,35061884
35061896,35061884
35061891,35061884
35061893,35061884
35061886,35061885
35061900,35061885
35061883,35061885
35061884,35061885
35061890,35061885
35061891,35061885
35061878,35061885
35061887,35061886
35061885,35061886
35061889,35061886
35061890,35061886
35061891,35061886
35061877,35061886
35061878,35061886
35061214,35061215
35060499,35061215
35060498,35061215
35060497,35061215
35061788,35061222
35061791,35061222
35061793,35061222
35061786,35061222
35061784,35061222
35060338,35061222
35060333,35061222
35060329,35061222
35061608,35061222
35061511,35061222
35061781,35061222
35061778,35061222
35060267,35061222
35061781,35061225
35061778,35061225
35061782,35061225
35061783,35061225
35061779,35061225
35060264,35061225
35060135,35061227
35060139,35061227
35060141,35061227
35060137,35061227
35060144,35061227
35061228,35061227
35060139,35061228
35061227,35061228
35060089,35061229
35061238,35061229
35061236,35061229
35061230,35061229
35061231,35061229
35061233,35061229
35061234,35061229
35061447,35061444
35061443,35061444
35061445,35061444
35061452,35061444
35061451,35061444
35061449,35061444
35061442,35061444
35061446,35061445
35061447,35061445
35061443,35061445
35061444,35061445
35060005,35060002
35060003,35060002
35061124,35060002
35060006,35060002
35060001,35060002
35060005,35060003
35060002,35060003
35061124,35060003
35060006,35060003
35060291,35060292
35060290,35060292
35060286,35060292
35060288,35060292
35060293,35060292
35061284,35060292
35061067,35060292
35061820,35060292
35061042,35060292
35060292,35060293
35060290,35060293
35060294,35060293
35061067,35060293
35061236,35061230
35061229,35061230
35061231,35061230
35061233,35061230
35061235,35061231
35061236,35061231
35061229,35061231
35061230,35061231
35061232,35061231
35061233,35061231
35061043,35061042
35060292,35061042
35060286,35061042
35061039,35061042
35061041,35061042
35061284,35061042
35061894,35061042
35061699,35061042
35061067,35061042
35061820,35061042
35061046,35061042
35061044,35061042
35061045,35061042
35061699,35061043
35061042,35061043
35061044,35061043
35061047,35061043
35061700,35061043
35061043,35061044
35061042,35061044
35061046,35061044
35061045,35061044
35061047,35061044
35060902,35061250
35060899,35061250
35061054,35061250
35060898,35061250
35060903,35061250
35060938,35061251
35060930,35061251
35060931,35061251
35060934,35061251
35060937,35061251
35061295,35061251
35061067,35061252
35060539,35061252
35061832,35061252
35061820,35061252
35061833,35061252
35061531,35061252
35061552,35061253
35061614,35061253
35061097,35061253
35060455,35061253
35060452,35061253
35060451,35061253
35061072,35061070
35061087,35061070
35061067,35061070
35061071,35061070
35061069,35061070
35061072,35061071
35061073,35061071
35061070,35061071
35061084,35061071
35061069,35061071
35061086,35061072
35061074,35061072
35061073,35061072
35061087,35061072
35061070,35061072
35061071,35061072
35061074,35061073
35061072,35061073
35061079,35061073
35061075,35061073
35061083,35061073
35061071,35061073
35061084,35061073
35061078,35061074
35061086,35061074
35061076,35061074
35061072,35061074
35061073,35061074
35061075,35061074
35061087,35061074
35060290,35060294
35060295,35060294
35060289,35060294
35060293,35060294
35061067,35060294
35060294,35060295
35060289,35060295
35060297,35060295
35060296,35060295
35060301,35060295
35060305,35060295
35061651,35060295
35061654,35060295
35061613,35060295
35061627,35060295
35061067,35060295
35060295,35060296
35060297,35060296
35060298,35060296
35060301,35060296
35060295,35060297
35060296,35060297
35060298,35060297
35061611,35060297
35061613,35060297
35060297,35060298
35060296,35060298
35060301,35060298
35060300,35060298
35061611,35060298
35060298,35060300
35060301,35060300
35061654,35060300
35060310,35060300
35060312,35060300
35061611,35060300
35061621,35060300
35060366,35060300
35060295,35060301
35060296,35060301
35060298,35060301
35061651,35060301
35061654,35060301
35060300,35060301
35060310,35060301
35060295,35060305
35060289,35060305
35061651,35060305
35061654,35060305
35061653,35060305
35060310,35060305
35060306,35060305
35061627,35060305
35060307,35060305
35060327,35060305
35060308,35060305
35061519,35060305
35060305,35060306
35061654,35060306
35060310,35060306
35060307,35060306
35061622,35060306
35060308,35060306
35060305,35060307
35060306,35060307
35061622,35060307
35060327,35060307
35060308,35060307
35060305,35060308
35060306,35060308
35060307,35060308
35061622,35060308
35060327,35060308
35060301,35060310
35060305,35060310
35061654,35060310
35060300,35060310
35060312,35060310
35060306,35060310
35061621,35060310
35061622,35060310
35060300,35060312
35060310,35060312
35061611,35060312
35061621,35060312
35060366,35060312
35060367,35060312
35060313,35060312
35061708,35060312
35060052,35060045
35060047,35060045
35061659,35060045
35060022,35060045
35060023,35060045
35060024,35060045
35060025,35060045
35060026,35060045
35060027,35060045
35060043,35060045
35061299,35060045
35060052,35060047
35060051,35060047
35060045,35060047
35060048,35060047
35061298,35060047
35061299,35060047
35060051,35060048
35060047,35060048
35060049,35060048
35061298,35060048
35060051,35060049
35060050,35060049
35060048,35060049
35061298,35060049
35060051,35060050
35060049,35060050
35061298,35060050
35060126,35060051
