0
314,531,1,0,0,0,0,0
295,522,1,0,0,0,0,0
943,420,1,0,0,0,0,0
942,398,1,0,0,0,0,0
38,513,1,0,0,0,0,0
35,506,1,0,0,0,0,0
34,430,1,0,0,0,0,0
33,450,1,0,0,0,0,0
41,657,1,0,0,0,0,0
32,482,1,0,0,0,0,0
31,491,1,0,0,0,0,0
45,635,1,0,0,0,0,0
44,467,1,0,0,0,0,0
43,601,1,0,0,0,0,0
30,564,1,0,0,0,0,0
49,693,1,0,0,0,0,0
46,591,1,0,0,0,0,0
47,447,1,0,0,0,0,0
972,442,1,0,0,0,0,0
971,523,1,0,0,0,0,0
973,464,1,0,0,0,0,0
784,524,1,0,0,0,0,0
780,474,1,0,0,0,0,0
48,683,1,0,0,0,0,0
786,604,1,0,0,0,0,0
978,630,1,0,0,0,0,0
980,377,1,0,0,0,0,0
785,561,1,0,0,0,0,0
975,570,1,0,0,0,0,0
983,525,1,0,0,0,0,0
1098,541,1,0,0,0,0,0
1092,430,1,0,0,0,0,0
1103,518,1,0,0,0,0,0
1100,476,1,0,0,0,0,0
979,598,1,0,0,0,0,0
939,593,1,0,0,0,0,0
1108,606,1,0,0,0,0,0
1107,479,1,0,0,0,0,0
1106,362,1,0,0,0,0,0
938,540,1,0,0,0,0,0
1129,968,1,0,0,0,0,0
1136,521,1,0,0,0,0,0
1135,616,1,0,0,0,0,0
937,687,1,0,0,0,0,0
1134,617,1,0,0,0,0,0
1093,599,1,0,0,0,0,0
1090,585,1,0,0,0,0,0
1089,416,1,0,0,0,0,0
1141,376,1,0,0,0,0,0
1143,354,1,0,0,0,0,0
1151,532,1,0,0,0,0,0
1148,505,1,0,0,0,0,0
1269,256,1,0,0,0,0,0
1235,644,1,0,0,0,0,0
1321,418,1,0,0,0,0,0
977,631,1,0,0,0,0,0
982,570,1,0,0,0,0,0
1097,538,1,0,0,0,0,0
1162,462,1,0,0,0,0,0
1167,485,1,0,0,0,0,0
867,404,1,0,0,0,0,0
926,555,1,0,0,0,0,0
1164,578,1,0,0,0,0,0
902,636,1,0,0,0,0,0
1157,511,1,0,0,0,0,0
901,717,1,0,0,0,0,0
906,509,1,0,0,0,0,0
905,556,1,0,0,0,0,0
1158,473,1,0,0,0,0,0
904,396,1,0,0,0,0,0
903,296,1,0,0,0,0,0
930,434,1,0,0,0,0,0
1159,510,1,0,0,0,0,0
1155,577,1,0,0,0,0,0
1156,606,1,0,0,0,0,0
1160,741,1,0,0,0,0,0
1163,414,1,0,0,0,0,0
1153,526,1,0,0,0,0,0
1152,588,1,0,0,0,0,0
1161,469,1,0,0,0,0,0
1147,620,1,0,0,0,0,0
1244,313,1,0,0,0,0,0
1246,650,1,0,0,0,0,0
1245,576,1,0,0,0,0,0
1247,653,1,0,0,0,0,0
1249,597,1,0,0,0,0,0
1142,727,1,0,0,0,0,0
1248,805,1,0,0,0,0,0
1137,801,1,0,0,0,0,0
1139,757,1,0,0,0,0,0
900,642,1,0,0,0,0,0
779,683,1,0,0,0,0,0
419,865,1,0,0,0,0,0
418,267,1,0,0,0,0,0
408,419,1,0,0,0,0,0
216,513,1,0,0,0,0,0
217,419,1,0,0,0,0,0
407,476,1,0,0,0,0,0
420,699,1,0,0,0,0,0
215,498,1,0,0,0,0,0
265,448,1,0,0,0,0,0
928,379,1,0,0,0,0,0
254,436,1,0,0,0,0,0
1302,495,1,0,0,0,0,0
255,498,1,0,0,0,0,0
269,561,1,0,0,0,0,0
1020,610,1,0,0,0,0,0
1021,487,1,0,0,0,0,0
1023,478,1,0,0,0,0,0
970,375,1,0,0,0,0,0
969,542,1,0,0,0,0,0
968,430,1,0,0,0,0,0
1027,368,1,0,0,0,0,0
1025,389,1,0,0,0,0,0
1029,437,1,0,0,0,0,0
1030,421,1,0,0,0,0,0
1031,643,1,0,0,0,0,0
1124,398,1,0,0,0,0,0
1123,515,1,0,0,0,0,0
1122,407,1,0,0,0,0,0
1036,563,1,0,0,0,0,0
1034,371,1,0,0,0,0,0
1035,334,1,0,0,0,0,0
1126,751,1,0,0,0,0,0
1024,756,1,0,0,0,0,0
1170,835,1,0,0,0,0,0
1019,631,1,0,0,0,0,0
1189,524,1,0,0,0,0,0
268,429,1,0,0,0,0,0
1188,587,1,0,0,0,0,0
1192,738,1,0,0,0,0,0
107,627,1,0,0,0,0,0
108,665,1,0,0,0,0,0
106,494,1,0,0,0,0,0
109,239,1,0,0,0,0,0
110,512,1,0,0,0,0,0
1193,250,1,0,0,0,0,0
1113,1507,1,0,0,0,0,0
1112,1340,1,0,0,0,0,0
1114,346,1,0,0,0,0,0
1115,507,1,0,0,0,0,0
286,729,1,0,0,0,0,0
1116,360,1,0,0,0,0,0
96,1213,1,0,0,0,0,0
1203,905,1,0,0,0,0,0
932,508,1,0,0,0,0,0
931,419,1,0,0,0,0,0
82,566,1,0,0,0,0,0
1207,417,1,0,0,0,0,0
1205,345,1,0,0,0,0,0
737,458,1,0,0,0,0,0
738,652,1,0,0,0,0,0
1280,332,1,0,0,0,0,0
1204,616,1,0,0,0,0,0
739,457,1,0,0,0,0,0
84,376,1,0,0,0,0,0
86,382,1,0,0,0,0,0
83,507,1,0,0,0,0,0
736,702,1,0,0,0,0,0
85,1127,1,0,0,0,0,0
170,491,1,0,0,0,0,0
1125,647,1,0,0,0,0,0
171,689,1,0,0,0,0,0
1032,1093,1,0,0,0,0,0
1341,263,1,0,0,0,0,0
1347,381,1,0,0,0,0,0
1342,450,1,0,0,0,0,0
1208,375,1,0,0,0,0,0
1209,384,1,0,0,0,0,0
1210,679,1,0,0,0,0,0
1325,545,1,0,0,0,0,0
1065,621,1,0,0,0,0,0
1066,578,1,0,0,0,0,0
1067,894,1,0,0,0,0,0
1181,1105,1,0,0,0,0,0
1062,326,1,0,0,0,0,0
1179,378,1,0,0,0,0,0
1180,530,1,0,0,0,0,0
387,1497,1,0,0,0,0,0
863,713,1,0,0,0,0,0
1184,356,1,0,0,0,0,0
1063,391,1,0,0,0,0,0
1185,320,1,0,0,0,0,0
864,1239,1,0,0,0,0,0
169,710,1,0,0,0,0,0
167,429,1,0,0,0,0,0
436,386,1,0,0,0,0,0
651,259,1,0,0,0,0,0
563,340,1,0,0,0,0,0
562,360,1,0,0,0,0,0
652,1242,1,0,0,0,0,0
566,963,1,0,0,0,0,0
565,1073,1,0,0,0,0,0
653,606,1,0,0,0,0,0
162,680,1,0,0,0,0,0
654,473,1,0,0,0,0,0
567,777,1,0,0,0,0,0
657,241,1,0,0,0,0,0
656,184,1,0,0,0,0,0
655,278,1,0,0,0,0,0
160,234,1,0,0,0,0,0
161,467,1,0,0,0,0,0
159,988,1,0,0,0,0,0
74,1392,1,0,0,0,0,0
75,408,1,0,0,0,0,0
76,623,1,0,0,0,0,0
73,470,1,0,0,0,0,0
72,278,1,0,0,0,0,0
78,357,1,0,0,0,0,0
80,422,1,0,0,0,0,0
81,696,1,0,0,0,0,0
484,602,1,0,0,0,0,0
483,319,1,0,0,0,0,0
285,738,1,0,0,0,0,0
111,507,1,0,0,0,0,0
105,913,1,0,0,0,0,0
103,523,1,0,0,0,0,0
98,543,1,0,0,0,0,0
104,833,1,0,0,0,0,0
100,618,1,0,0,0,0,0
113,646,1,0,0,0,0,0
114,518,1,0,0,0,0,0
116,608,1,0,0,0,0,0
99,632,1,0,0,0,0,0
118,585,1,0,0,0,0,0
125,422,1,0,0,0,0,0
119,614,1,0,0,0,0,0
121,517,1,0,0,0,0,0
127,352,1,0,0,0,0,0
126,661,1,0,0,0,0,0
128,614,1,0,0,0,0,0
129,376,1,0,0,0,0,0
123,460,1,0,0,0,0,0
124,492,1,0,0,0,0,0
122,798,1,0,0,0,0,0
480,586,1,0,0,0,0,0
479,583,1,0,0,0,0,0
482,365,1,0,0,0,0,0
467,821,1,0,0,0,0,0
481,696,1,0,0,0,0,0
120,418,1,0,0,0,0,0
91,858,1,0,0,0,0,0
87,605,1,0,0,0,0,0
90,429,1,0,0,0,0,0
278,648,1,0,0,0,0,0
280,800,1,0,0,0,0,0
275,372,1,0,0,0,0,0
469,830,1,0,0,0,0,0
276,263,1,0,0,0,0,0
468,299,1,0,0,0,0,0
244,1655,1,0,0,0,0,0
471,506,1,0,0,0,0,0
470,320,1,0,0,0,0,0
473,399,1,0,0,0,0,0
474,944,1,0,0,0,0,0
489,461,1,0,0,0,0,0
487,634,1,0,0,0,0,0
486,353,1,0,0,0,0,0
488,668,1,0,0,0,0,0
490,483,1,0,0,0,0,0
448,586,1,0,0,0,0,0
449,2550,1,0,0,0,0,0
55,432,1,0,0,0,0,0
97,621,1,0,0,0,0,0
53,437,1,0,0,0,0,0
52,417,1,0,0,0,0,0
54,486,1,0,0,0,0,0
50,661,1,0,0,0,0,0
69,3053,1,0,0,0,0,0
63,3193,1,0,0,0,0,0
62,308,1,0,0,0,0,0
61,567,1,0,0,0,0,0
70,455,1,0,0,0,0,0
354,565,1,0,0,0,0,0
59,619,1,0,0,0,0,0
353,551,1,0,0,0,0,0
1120,380,1,0,0,0,0,0
58,831,1,0,0,0,0,0
1121,397,1,0,0,0,0,0
363,424,1,0,0,0,0,0
360,349,1,0,0,0,0,0
707,496,1,0,0,0,0,0
352,551,1,0,0,0,0,0
706,621,1,0,0,0,0,0
67,2304,1,0,0,0,0,0
1072,4368,1,0,0,0,0,0
1174,415,1,0,0,0,0,0
1175,464,1,0,0,0,0,0
1219,1109,1,0,0,0,0,0
1176,535,1,0,0,0,0,0
1272,630,1,0,0,0,0,0
796,371,1,0,0,0,0,0
787,356,1,0,0,0,0,0
1271,327,1,0,0,0,0,0
68,904,1,0,0,0,0,0
1273,587,1,0,0,0,0,0
788,524,1,0,0,0,0,0
799,1073,1,0,0,0,0,0
789,430,1,0,0,0,0,0
791,591,1,0,0,0,0,0
792,246,1,0,0,0,0,0
854,684,1,0,0,0,0,0
795,569,1,0,0,0,0,0
855,519,1,0,0,0,0,0
1275,439,1,0,0,0,0,0
790,756,1,0,0,0,0,0
1277,341,1,0,0,0,0,0
1278,665,1,0,0,0,0,0
1279,758,1,0,0,0,0,0
1274,329,1,0,0,0,0,0
368,568,1,0,0,0,0,0
369,1477,1,0,0,0,0,0
367,788,1,0,0,0,0,0
884,699,1,0,0,0,0,0
885,465,1,0,0,0,0,0
908,468,1,0,0,0,0,0
909,373,1,0,0,0,0,0
910,377,1,0,0,0,0,0
453,685,1,0,0,0,0,0
911,487,1,0,0,0,0,0
912,555,1,0,0,0,0,0
886,464,1,0,0,0,0,0
1324,362,1,0,0,0,0,0
698,1464,1,0,0,0,0,0
1339,503,1,0,0,0,0,0
1340,419,1,0,0,0,0,0
798,457,1,0,0,0,0,0
797,458,1,0,0,0,0,0
1173,402,1,0,0,0,0,0
1171,759,1,0,0,0,0,0
1172,738,1,0,0,0,0,0
1178,547,1,0,0,0,0,0
1262,244,1,0,0,0,0,0
1256,501,1,0,0,0,0,0
1257,525,1,0,0,0,0,0
1261,413,1,0,0,0,0,0
1221,472,1,0,0,0,0,0
1222,336,1,0,0,0,0,0
1266,740,1,0,0,0,0,0
1265,999,1,0,0,0,0,0
1220,487,1,0,0,0,0,0
1073,659,1,0,0,0,0,0
378,569,1,0,0,0,0,0
1357,1783,1,0,0,0,0,0
1258,817,1,0,0,0,0,0
1259,520,1,0,0,0,0,0
1260,949,1,0,0,0,0,0
713,380,1,0,0,0,0,0
595,576,1,0,0,0,0,0
596,431,1,0,0,0,0,0
533,431,1,0,0,0,0,0
234,789,1,0,0,0,0,0
887,431,1,0,0,0,0,0
888,528,1,0,0,0,0,0
714,387,1,0,0,0,0,0
715,470,1,0,0,0,0,0
235,272,1,0,0,0,0,0
753,453,1,0,0,0,0,0
239,285,1,0,0,0,0,0
238,319,1,0,0,0,0,0
537,527,1,0,0,0,0,0
742,327,1,0,0,0,0,0
740,430,1,0,0,0,0,0
744,396,1,0,0,0,0,0
743,449,1,0,0,0,0,0
741,359,1,0,0,0,0,0
746,440,1,0,0,0,0,0
532,509,1,0,0,0,0,0
751,327,1,0,0,0,0,0
747,470,1,0,0,0,0,0
752,330,1,0,0,0,0,0
718,514,1,0,0,0,0,0
755,256,1,0,0,0,0,0
717,513,1,0,0,0,0,0
716,612,1,0,0,0,0,0
756,321,1,0,0,0,0,0
754,397,1,0,0,0,0,0
198,379,1,0,0,0,0,0
174,454,1,0,0,0,0,0
175,485,1,0,0,0,0,0
1367,457,1,0,0,0,0,0
176,434,1,0,0,0,0,0
177,554,1,0,0,0,0,0
189,869,1,0,0,0,0,0
184,717,1,0,0,0,0,0
179,591,1,0,0,0,0,0
180,379,1,0,0,0,0,0
173,1099,1,0,0,0,0,0
188,555,1,0,0,0,0,0
195,721,1,0,0,0,0,0
153,730,1,0,0,0,0,0
196,483,1,0,0,0,0,0
197,756,1,0,0,0,0,0
207,493,1,0,0,0,0,0
205,1014,1,0,0,0,0,0
204,1182,1,0,0,0,0,0
206,483,1,0,0,0,0,0
212,413,1,0,0,0,0,0
544,367,1,0,0,0,0,0
211,470,1,0,0,0,0,0
210,328,1,0,0,0,0,0
542,1140,1,0,0,0,0,0
1111,299,1,0,0,0,0,0
568,702,1,0,0,0,0,0
564,753,1,0,0,0,0,0
560,798,1,0,0,0,0,0
202,745,1,0,0,0,0,0
464,432,1,0,0,0,0,0
201,308,1,0,0,0,0,0
199,2287,1,0,0,0,0,0
543,562,1,0,0,0,0,0
550,437,1,0,0,0,0,0
553,1043,1,0,0,0,0,0
546,1046,1,0,0,0,0,0
547,898,1,0,0,0,0,0
577,701,1,0,0,0,0,0
555,2251,1,0,0,0,0,0
554,370,1,0,0,0,0,0
579,381,1,0,0,0,0,0
580,448,1,0,0,0,0,0
578,609,1,0,0,0,0,0
583,371,1,0,0,0,0,0
582,389,1,0,0,0,0,0
585,366,1,0,0,0,0,0
587,363,1,0,0,0,0,0
586,661,1,0,0,0,0,0
227,1206,1,0,0,0,0,0
228,431,1,0,0,0,0,0
589,423,1,0,0,0,0,0
226,426,1,0,0,0,0,0
590,509,1,0,0,0,0,0
218,441,1,0,0,0,0,0
491,397,1,0,0,0,0,0
219,644,1,0,0,0,0,0
220,373,1,0,0,0,0,0
497,1760,1,0,0,0,0,0
496,348,1,0,0,0,0,0
131,263,1,0,0,0,0,0
134,762,1,0,0,0,0,0
133,492,1,0,0,0,0,0
492,401,1,0,0,0,0,0
493,461,1,0,0,0,0,0
592,383,1,0,0,0,0,0
138,1559,1,0,0,0,0,0
139,511,1,0,0,0,0,0
584,543,1,0,0,0,0,0
591,506,1,0,0,0,0,0
147,1912,1,0,0,0,0,0
135,927,1,0,0,0,0,0
149,287,1,0,0,0,0,0
148,641,1,0,0,0,0,0
132,867,1,0,0,0,0,0
152,668,1,0,0,0,0,0
157,450,1,0,0,0,0,0
150,702,1,0,0,0,0,0
151,381,1,0,0,0,0,0
136,1485,1,0,0,0,0,0
137,639,1,0,0,0,0,0
225,1171,1,0,0,0,0,0
222,805,1,0,0,0,0,0
499,620,1,0,0,0,0,0
232,1468,1,0,0,0,0,0
39,3064,1,0,0,0,0,0
501,945,1,0,0,0,0,0
503,462,1,0,0,0,0,0
504,903,1,0,0,0,0,0
508,567,1,0,0,0,0,0
511,490,1,0,0,0,0,0
512,694,1,0,0,0,0,0
513,588,1,0,0,0,0,0
514,505,1,0,0,0,0,0
517,459,1,0,0,0,0,0
519,498,1,0,0,0,0,0
521,491,1,0,0,0,0,0
522,696,1,0,0,0,0,0
509,555,1,0,0,0,0,0
510,472,1,0,0,0,0,0
558,602,1,0,0,0,0,0
666,826,1,0,0,0,0,0
620,489,1,0,0,0,0,0
624,421,1,0,0,0,0,0
1223,897,1,0,0,0,0,0
1254,375,1,0,0,0,0,0
1253,265,1,0,0,0,0,0
505,519,1,0,0,0,0,0
506,699,1,0,0,0,0,0
229,518,1,0,0,0,0,0
1218,471,1,0,0,0,0,0
1255,440,1,0,0,0,0,0
588,634,1,0,0,0,0,0
829,633,1,0,0,0,0,0
830,587,1,0,0,0,0,0
40,604,1,0,0,0,0,0
962,492,1,0,0,0,0,0
963,432,1,0,0,0,0,0
964,469,1,0,0,0,0,0
430,513,1,0,0,0,0,0
434,727,1,0,0,0,0,0
832,506,1,0,0,0,0,0
575,565,1,0,0,0,0,0
576,421,1,0,0,0,0,0
581,746,1,0,0,0,0,0
551,710,1,0,0,0,0,0
572,194,1,0,0,0,0,0
427,536,1,0,0,0,0,0
862,351,1,0,0,0,0,0
861,586,1,0,0,0,0,0
870,553,1,0,0,0,0,0
924,462,1,0,0,0,0,0
922,566,1,0,0,0,0,0
916,459,1,0,0,0,0,0
921,431,1,0,0,0,0,0
915,475,1,0,0,0,0,0
914,546,1,0,0,0,0,0
380,619,1,0,0,0,0,0
917,493,1,0,0,0,0,0
918,519,1,0,0,0,0,0
919,724,1,0,0,0,0,0
920,485,1,0,0,0,0,0
923,599,1,0,0,0,0,0
871,504,1,0,0,0,0,0
872,394,1,0,0,0,0,0
775,811,1,0,0,0,0,0
860,564,1,0,0,0,0,0
777,667,1,0,0,0,0,0
421,575,1,0,0,0,0,0
927,461,1,0,0,0,0,0
913,537,1,0,0,0,0,0
383,650,1,0,0,0,0,0
967,433,1,0,0,0,0,0
1183,874,1,0,0,0,0,0
1182,441,1,0,0,0,0,0
1061,348,1,0,0,0,0,0
1304,442,1,0,0,0,0,0
1303,322,1,0,0,0,0,0
1033,1329,1,0,0,0,0,0
1305,703,1,0,0,0,0,0
1306,500,1,0,0,0,0,0
1349,525,1,0,0,0,0,0
1348,329,1,0,0,0,0,0
998,860,1,0,0,0,0,0
845,447,1,0,0,0,0,0
828,439,1,0,0,0,0,0
1128,294,1,0,0,0,0,0
1127,626,1,0,0,0,0,0
892,569,1,0,0,0,0,0
996,868,1,0,0,0,0,0
997,352,1,0,0,0,0,0
1043,294,1,0,0,0,0,0
995,646,1,0,0,0,0,0
891,644,1,0,0,0,0,0
958,868,1,0,0,0,0,0
193,288,1,0,0,0,0,0
186,374,1,0,0,0,0,0
187,760,1,0,0,0,0,0
190,458,1,0,0,0,0,0
185,404,1,0,0,0,0,0
760,596,1,0,0,0,0,0
761,771,1,0,0,0,0,0
759,465,1,0,0,0,0,0
757,794,1,0,0,0,0,0
758,639,1,0,0,0,0,0
1319,662,1,0,0,0,0,0
1318,420,1,0,0,0,0,0
1075,450,1,0,0,0,0,0
1076,372,1,0,0,0,0,0
1074,1160,1,0,0,0,0,0
523,748,1,0,0,0,0,0
191,311,1,0,0,0,0,0
528,575,1,0,0,0,0,0
525,409,1,0,0,0,0,0
526,362,1,0,0,0,0,0
529,423,1,0,0,0,0,0
524,1006,1,0,0,0,0,0
530,1268,1,0,0,0,0,0
527,790,1,0,0,0,0,0
593,750,1,0,0,0,0,0
538,555,1,0,0,0,0,0
540,349,1,0,0,0,0,0
594,307,1,0,0,0,0,0
539,519,1,0,0,0,0,0
535,436,1,0,0,0,0,0
534,382,1,0,0,0,0,0
536,438,1,0,0,0,0,0
237,521,1,0,0,0,0,0
597,705,1,0,0,0,0,0
51,711,1,0,0,0,0,0
130,648,1,0,0,0,0,0
277,409,1,0,0,0,0,0
252,365,1,0,0,0,0,0
251,466,1,0,0,0,0,0
258,575,1,0,0,0,0,0
253,554,1,0,0,0,0,0
248,532,1,0,0,0,0,0
257,534,1,0,0,0,0,0
263,592,1,0,0,0,0,0
264,518,1,0,0,0,0,0
261,509,1,0,0,0,0,0
214,554,1,0,0,0,0,0
266,508,1,0,0,0,0,0
262,549,1,0,0,0,0,0
247,753,1,0,0,0,0,0
259,1596,1,0,0,0,0,0
260,549,1,0,0,0,0,0
249,718,1,0,0,0,0,0
246,610,1,0,0,0,0,0
270,419,1,0,0,0,0,0
271,489,1,0,0,0,0,0
274,477,1,0,0,0,0,0
243,797,1,0,0,0,0,0
272,435,1,0,0,0,0,0
284,1080,1,0,0,0,0,0
279,257,1,0,0,0,0,0
283,604,1,0,0,0,0,0
281,1175,1,0,0,0,0,0
95,553,1,0,0,0,0,0
102,408,1,0,0,0,0,0
287,440,1,0,0,0,0,0
1202,555,1,0,0,0,0,0
89,560,1,0,0,0,0,0
1206,297,1,0,0,0,0,0
322,1158,1,0,0,0,0,0
318,504,1,0,0,0,0,0
347,365,1,0,0,0,0,0
350,469,1,0,0,0,0,0
959,563,1,0,0,0,0,0
946,417,1,0,0,0,0,0
947,808,1,0,0,0,0,0
961,526,1,0,0,0,0,0
948,368,1,0,0,0,0,0
949,398,1,0,0,0,0,0
960,691,1,0,0,0,0,0
945,1058,1,0,0,0,0,0
1083,261,1,0,0,0,0,0
944,455,1,0,0,0,0,0
1109,526,1,0,0,0,0,0
1080,892,1,0,0,0,0,0
1110,236,1,0,0,0,0,0
1081,390,1,0,0,0,0,0
1082,578,1,0,0,0,0,0
146,984,1,0,0,0,0,0
561,970,1,0,0,0,0,0
168,1092,1,0,0,0,0,0
556,1359,1,0,0,0,0,0
140,659,1,0,0,0,0,0
428,1453,1,0,0,0,0,0
1022,986,1,0,0,0,0,0
101,969,1,0,0,0,0,0
245,752,1,0,0,0,0,0
213,1380,1,0,0,0,0,0
659,940,1,0,0,0,0,0
616,807,1,0,0,0,0,0
200,1185,1,0,0,0,0,0
332,1342,1,0,0,0,0,0
478,497,1,0,0,0,0,0
93,1372,1,0,0,0,0,0
1284,1131,1,0,0,0,0,0
236,1109,1,0,0,0,0,0
